ID_Date;Lab_code;Laboratory;Age14C;SD14C;Date_type;Delta_13C;delta_13C_deviation;Measurement_note_Bratislava;Country;District;Civil_parish;Civil_parish_ID;Local_part;Site_name;Site_ID;Site_note;Context_name;Context_type;Context_structure;Activity_CZ;Activity_ENG;Site_category_CZ;Site_category_ENG;Context_dating;Contex_dating_AMCR;Dating_error;Description_of_dating_error;Context_note;Sample_name;Sample_material;Sample_species;Sample_note;Primary_Source;Secondary_Source;Latitude_WGS84;Longitude_WGS84;Localisation_accuracy
CzArch_1348;Poz-77870;Poz;5930;35;conv. 14C BP;;;;CZ;Semily;Mašov u Turnova;771686;;parcely 947/5 947/6;317;;feature 143/15;pit;;síd;settlement;sídliště;settlement;Neolithic;neolit;n;;;;unpublished;unpublished;lab code published in primary source as Poz-77870-10569/15;Prostředník J. Novák J. Šída P. & Jakubcová Z. Záchranný výzkum pravěkého polykulturního sídliště a zaniklé středověké vsi v Mašově u Turnova. Archeologie ve středních Čechách 24 153–203 (2020).;Lasoles;50.569528;15.182722;site
CzArch_1349;Poz-77871;Poz;2545;30;conv. 14C BP;;;;CZ;Semily;Mašov u Turnova;771686;;parcely 947/5 947/6;317;;feature 152/15;pit;;síd;settlement;sídliště;settlement;Hallstatt Period Reinecke HC & HD;halsta;n;;;;unpublished;unpublished;lab code published in primary source as Poz-77871-10569/15;Prostředník J. Novák J. Šída P. & Jakubcová Z. Záchranný výzkum pravěkého polykulturního sídliště a zaniklé středověké vsi v Mašově u Turnova. Archeologie ve středních Čechách 24 153–203 (2020).;Lasoles;50.569528;15.182722;site
CzArch_1350;DeA-18351;DeA;966;21;conv. 14C BP;;;;CZ;Hlavní město Praha;Staré Město;727024;;kostel sv. Benedikta / OD Kotva;318;burial site in the vicinity of a church;H 300;grave;early medieval and medieval cemetery;poh;burial;pohřebiště;burial ground;early medieval;rs.4;n;;;;bone / tooth;Homo sapiens;female 30-40 yo teeth collagen concentration: 168 mg/g;Tryml M. Raně středověké fáze pohřebiště u kostela sv. Benedikta na Starém Městě pražském. Archeologie ve středních Čechách 24 585–618 (2020).;Lasoles;50.088944;14.427200;site
CzArch_1351;DeA-18352;DeA;900;21;conv. 14C BP;;;;CZ;Hlavní město Praha;Staré Město;727024;;kostel sv. Benedikta / OD Kotva;318;burial site in the vicinity of a church;H 587;grave;early medieval and medieval cemetery;poh;burial;pohřebiště;burial ground;early medieval;rs.4;n;;;;bone / tooth;Homo sapiens;sex undetermined adult undetermined bone collagen concentration: 169 mg/g;Tryml M. Raně středověké fáze pohřebiště u kostela sv. Benedikta na Starém Městě pražském. Archeologie ve středních Čechách 24 585–618 (2020).;Lasoles;50.088944;14.427200;site
CzArch_1352;DeA-18353;DeA;972;22;conv. 14C BP;;;;CZ;Hlavní město Praha;Staré Město;727024;;kostel sv. Benedikta / OD Kotva;318;burial site in the vicinity of a church;H 623;grave;early medieval and medieval cemetery;poh;burial;pohřebiště;burial ground;early medieval;rs.4;n;;;;bone / tooth;Homo sapiens;male 30-40yo teeth concentration of collagen: 167 mg/g;Tryml M. Raně středověké fáze pohřebiště u kostela sv. Benedikta na Starém Městě pražském. Archeologie ve středních Čechách 24 585–618 (2020).;Lasoles;50.088944;14.427200;site
CzArch_1353;DeA-18354;DeA;953;22;conv. 14C BP;;;;CZ;Hlavní město Praha;Staré Město;727024;;kostel sv. Benedikta / OD Kotva;318;burial site in the vicinity of a church;H 628;grave;early medieval and medieval cemetery;poh;burial;pohřebiště;burial ground;early medieval;rs.4;n;;;;bone / tooth;Homo sapiens;sex undetermined 8yo teeth concentration of collagen: 219 mg/g;Tryml M. Raně středověké fáze pohřebiště u kostela sv. Benedikta na Starém Městě pražském. Archeologie ve středních Čechách 24 585–618 (2020).;Lasoles;50.088944;14.427200;site
CzArch_1354;DeA-18355;DeA;943;22;conv. 14C BP;;;;CZ;Hlavní město Praha;Staré Město;727024;;kostel sv. Benedikta / OD Kotva;318;burial site in the vicinity of a church;H 804;grave;early medieval and medieval cemetery;poh;burial;pohřebiště;burial ground;early medieval;rs.4;n;;;;bone / tooth;Homo sapiens;sex undetermined 3-4 yo teeth collagen concentraion: 128 mg/g;Tryml M. Raně středověké fáze pohřebiště u kostela sv. Benedikta na Starém Městě pražském. Archeologie ve středních Čechách 24 585–618 (2020).;Lasoles;50.088944;14.427200;site
CzArch_1355;Poz-115262;Poz;2895;30;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 290;pit;;síd;settlement;sídliště;settlement;Late Bronze Age;br.ml;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1356;Poz-115327;Poz;2900;30;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 291;pit;;síd;settlement;sídliště;settlement;Late Bronze Age;br.ml;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1357;CRL-17484;CRL;3981;22;conv. 14C BP;;;;CZ;Hlavní město Praha;Ruzyně;729710;;Za poustkami;320;single grave of the CWC on a multi-period site;grave 9;grave;;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;n;;;;bone / tooth;Homo sapiens;male 40-60 yo 172 cm robust;Petriščáková K. Šmolíková M. 2019. Pohřby kultury se šňůrovou keramikou z Prahy-Ruzyně. PRAEHISTORICA 34 5–11. https://doi.org/10.14712/25707213.2019.1;Lasoles;50.079737;14.292912;site
CzArch_1358;Poz-14991;Poz;3190;35;conv. 14C BP;;;;CZ;Kroměříž;Hulín;649309;;Hulín 1 / U Isidorka;118;concentration of sites;feature 187;pit;;síd;settlement;sídliště;settlement;Nitra Culture;br.nit;n;;;;unpublished;unpublished;;Peška J. 2016. Ke struktuře epišňůrového osídlení v Hulíně a jeho okolí in: Popelka M. Šmidtová R. Burgert P. Jílek J. (Eds.) ......Tenkrát Na Východě... Sborník k 80. Narozeninám Víta Vokolka Praehistorica XXXIII/1-2. Univerzita Karlova - Nakladatelství Karolinum Praha pp. 313–334;Lasoles;49.327497;17.454156;site
CzArch_1359;GrN-11502;GrN;7550;110;conv. 14C BP;;;;CZ;Blansko;Sloup v Moravském krasu;750662;;jeskyně Kůlna;321;cave is part of the Moravian karst with Palaeolithic finds (among others Neanderthal skeletal remains - jaw bone) ;layer 6 (Vr. 6) 12 14/I-L;layer;;oje;individual find;skalní prostor;cave or abri;Neolithic;neolit;y;possible contamination;layers with finds dated to Magdalenian, Neolithic and Halstatt Period;;charcoal;unpublished;;Kostrhun P. Štípaná industrie magdalénienu z jeskyně Kůlny. Acta Mus. Moraviae Sci. soc. XC (2005).;Lasoles;49.407605;16.737865;site
CzArch_1360;UGAMS-7660;UGAMS;3680;25;conv. 14C BP;;;;CZ;Kroměříž;Hulín;649309;;Hulín 2 / U Isidorka;117;settlement;feature 20 or 21;pit;;síd;settlement;sídliště;settlement;Nitra Culture;br.nit;n;;unclear from the publication whether the radiocarbon date belong to the feature 20 or 21;;unpublished;unpublished;;Peška J. 2016. Ke struktuře epišňůrového osídlení v Hulíně a jeho okolí in: Popelka M. Šmidtová R. Burgert P. Jílek J. (Eds.) ......Tenkrát Na Východě... Sborník k 80. Narozeninám Víta Vokolka Praehistorica XXXIII/1-2. Univerzita Karlova - Nakladatelství Karolinum Praha pp. 313–334;Lasoles;49.330081;17.461080;site
CzArch_1361;GrN-14016;GrN;4560;40;conv. 14C BP;;;;CZ;Přerov;Hlinsko;639401;;Nad Zbružovým;221;;;unpublished;;síd;settlement;sídliště;settlement;Baden Culture;en.bad;n;;;;unpublished;unpublished;no whereabouts about this samole in primary source just reference to www.comp-archaeology.org/BadenC14dates.htm which didn't work in 2021;Neruda P. Nerudová Z. & Valoch K. Zpráva o revizním výzkumu jeskyně Puklinové v údolí Říčky (Moravský kras). Acta Mus. Moraviae Sci. soc. XCII 79–102 (2007).;Lasoles;49.503908;17.586002;site
CzArch_1362;GrA-22840;GrA;4935;45;conv. 14C BP;;;;CZ;Brno-venkov;Ochoz u Brna;709433;;jeskyně Puklinová;322;cave part of the Moravian karst;;grave;;poh;burial;skalní prostor;cave or abri;Baden Culture;en.bad;y;no artefact associated;;;bone / tooth;Homo sapiens;;Neruda P. Nerudová Z. & Valoch K. Zpráva o revizním výzkumu jeskyně Puklinové v údolí Říčky (Moravský kras). Acta Mus. Moraviae Sci. soc. XCII 79–102 (2007).;Lasoles;49.258185;16.745052;parish
CzArch_1363;Bln-1110;Bln;4945;80;conv. 14C BP;;;;CZ;Znojmo;Kyjovice;678554;;Sutny;270;site known as Těšetice-Kyjovice;;ditch;circular enclosure;kul;ritual;ohraz.kruh.vel.;large circular enclosure;;ne.len;n;;;;charcoal;unpublished;;Válek D. Lisá L. Doláková N. Uhlířová H. & Bajer A. Nové poznatky o genezi sedimentů a artefaktuální výpovědi výplně rondelového příkopu v Těšeticích-Kyjovicích (okr. Znojmo). Acta Mus. Moraviae Sci. soc. XCVIII 215–238 (2013). Peška J. Záhady moravské archeologie aneb problémy absolutního datování vybraných nálezových souborů. SPFFBU Sborník prací Filozofické fakulty brněnské univerzity. M Řada archeologická 2009-2010 roč. 58-59 č. M14-15 178–211 (2011).;Lasoles;48.899323;16.135684;site
CzArch_1364;Poz-62171;Poz;5860;30;conv. 14C BP;;;;CZ;Znojmo;Kyjovice;678554;;Sutny;270;site known as Těšetice-Kyjovice;;ditch;circular enclosure;kul;ritual;ohraz.kruh.vel.;large circular enclosure;;ne.len;n;;;;charcoal;unpublished;;Válek D. Bíšková J. & Kuča M. Výplň rondelového příkopu v Těšeticích-Kyjovicích na základě artefaktů a malakofauny z půdních vzorků. Acta Mus. Moraviae Sci. soc. CI 137–155 (2016).;Lasoles;48.899323;16.135684;site
CzArch_1365;Poz-62172;Poz;5950;40;conv. 14C BP;;;;CZ;Znojmo;Kyjovice;678554;;Sutny;270;site known as Těšetice-Kyjovice;;ditch;circular enclosure;kul;ritual;ohraz.kruh.vel.;large circular enclosure;;ne.len;n;;;;charcoal;unpublished;;Válek D. Bíšková J. & Kuča M. Výplň rondelového příkopu v Těšeticích-Kyjovicích na základě artefaktů a malakofauny z půdních vzorků. Acta Mus. Moraviae Sci. soc. CI 137–155 (2016).;Lasoles;48.899323;16.135684;site
CzArch_1366;GrN-7622R;GrN;8315;55;conv. 14C BP;;;;CZ;Brno-venkov;Smolín;751090;;Smolín I;323;;sondage C;unpublished;;síd;settlement;sídliště;settlement;Mesolithic;mezoli;n;;;;bone / tooth;unpublished;charred;Oliva M. Mezolit na Moravě ve světle nových výzkumů a poznatků. Acta Mus. Moraviae Sci. soc. CIII 3–33 (2018).;Lasoles;49.000777;16.547071;site
CzArch_1367;GrN-7622E;GrN;11450;60;conv. 14C BP;;;;CZ;Brno-venkov;Smolín;751090;;Smolín I;323;;sondage C;unpublished;;síd;settlement;sídliště;settlement;Mesolithic;mezoli;n;;;;bone / tooth;unpublished;uncharred;Oliva M. Mezolit na Moravě ve světle nových výzkumů a poznatků. Acta Mus. Moraviae Sci. soc. CIII 3–33 (2018).;Lasoles;49.000777;16.547071;site
CzArch_1368;Poz-94991;Poz;4920;40;conv. 14C BP;;;;CZ;Brno-venkov;Modřice;697931;;Rybníky;20;;3862;grave;burial site;poh;burial;pohřebiště;burial ground;Funnel Beaker culture;en.nal;y;no artefact associated;2 groups of graves with skeletons in outstreched position without any grave goods;;bone / tooth;Homo sapiens;ulna sin. collagen: 8.6 %;Šmíd M. Tvrdý Z. Parma D. & Kos P. Pohřebiště kultury nálevkovitých pohárů s pohřby v natažené poloze z Modřic okr. Brno-venkov. Acta Mus. Moraviae Sci. soc. CIII 101–140 (2018).;Lasoles;49.115429;16.606698;site
CzArch_1369;Poz-94993;Poz;5010;40;conv. 14C BP;;;;CZ;Brno-venkov;Modřice;697931;;Rybníky;20;;3889;grave;burial site;poh;burial;pohřebiště;burial ground;Funnel Beaker culture;en.nal;y;no artefact associated;2 groups of graves with skeletons in outstreched position without any grave goods;;bone / tooth;Homo sapiens;fibula dx. collagen: 3.6 %;Šmíd M. Tvrdý Z. Parma D. & Kos P. Pohřebiště kultury nálevkovitých pohárů s pohřby v natažené poloze z Modřic okr. Brno-venkov. Acta Mus. Moraviae Sci. soc. CIII 101–140 (2018).;Lasoles;49.115429;16.606698;site
CzArch_1370;Poz-94990;Poz;4940;40;conv. 14C BP;;;;CZ;Brno-venkov;Modřice;697931;;Rybníky;20;;4805;grave;burial site;poh;burial;pohřebiště;burial ground;Funnel Beaker culture;en.nal;y;no artefact associated;2 groups of graves with skeletons in outstreched position without any grave goods;;bone / tooth;Homo sapiens;fibula dx. collagen: 11.6 %;Šmíd M. Tvrdý Z. Parma D. & Kos P. Pohřebiště kultury nálevkovitých pohárů s pohřby v natažené poloze z Modřic okr. Brno-venkov. Acta Mus. Moraviae Sci. soc. CIII 101–140 (2018).;Lasoles;49.115429;16.606698;site
CzArch_1371;OxA-33449;OxA;5318;35;conv. 14C BP;-19.98;;;CZ;Brno-venkov;Habrůvka;636452;;jeskyně Jestřábí skála;324;;;cave;;poh;burial;skalní prostor;cave or abri;neolithic;neolit;y;no artefact associated;;;bone / tooth;Homo sapiens;unpublished;Tvrdý Z. Lidské kosti s antropogenními zásahy z jeskyně Jestřábí skála v Moravském krasu. Acta Mus. Moraviae Sci. soc. CI 3–13 (2016).;Lasoles;49.294163;16.713965;site
CzArch_1372;Poz-115297;Poz;4740;35;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 340;pit;;síd;settlement;sídliště;settlement;eneolithic;eneoli;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1373;Poz-115317;Poz;2895;30;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 868;grave;;poh;burial;pohřebiště;burial ground;Late Bronze Age;br.ml;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1374;Poz-115328;Poz;2995;30;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 870;pit;;síd;settlement;sídliště;settlement;Late Bronze Age;br.ml;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1375;Poz-115298;Poz;2955;30;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 1027;pit;;síd;settlement;sídliště;settlement;Late Bronze Age;br.ml;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1376;Poz-115318;Poz;2465;35;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 1221;pit;;síd;settlement;sídliště;settlement;Hallstat - early Latene;ha-la;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1377;Poz-115299;Poz;2040;30;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 1251;pit;;síd;settlement;sídliště;settlement;La Tene - Roman period;la-ri;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1378;Poz-115329;Poz;2945;30;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 1262;pit;;síd;settlement;sídliště;settlement;late Bronze Age;br.ml;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1379;Poz-115300;Poz;2095;30;conv. 14C BP;;;;CZ;Semily;Daliměřice;771627;;průmyslová zóna Vesecko ;319;;obj. 1305;pit;;síd;settlement;sídliště;settlement;La Tene;laten;n;;;;unpublished;unpublished;;Sirovátka R. Prostředník J. Novák J. & Kuželka V. Záchranný archeologický výzkum polykulturní lokality v areálu Průmyslové zóny Turnov-Vesecko (k. ú. Daliměřice). Archeologie ve středních Čechách 24 407–434 (2020).;Lasoles;50.605970;15.149440;site
CzArch_1380;UGAMS-7649;UGAMS;6110;30;conv. 14C BP;;;;CZ;Olomouc;Nemilany;703109;Nemilany;Olomouc-Nemilany 4 Lidická ulice / Kožušanská ul.;160;;H3;burial in cultural layer or setttlement pit;;poh;burial;sídliště;settlement;Linear Pottery Culture;ne.lin;y;no artefact associated;;;bone / tooth;Homo sapiens;manus;Kalábek M. & Pankowská A. Příspěvek k neolitickému osídlení Olomouce-Nemilan. in Ročenka 2011 (eds. Bém M. & Peška J.) (Archeologické centrum Olomouc 2012).;Lasoles;49.556865;17.249123;site
CzArch_1381;Poz-98507;Poz;3780;40;conv. 14C BP;;;;CZ;Prostějov;Držovice na Moravě;632783;;Pastviska;325;;hrob 6;two burials in one grave upper grave (stratigraphicly younger) dated to proto-únětice culture and lower (stratigh. older) dated to corded warre;;poh;burial;pohřebiště;burial ground;Proto-únětice Culture;en.pun;n;;;;bone / tooth;Homo sapiens;unpublished;Peška J. & Fojtík P. Zajímavý následný pohřeb ze závěru eneolitu v Držovicích na Prostějovsku. in Ročenka 2017 (eds. Kršková M. & Peška J.) 80–101 (Archeologické centrum Olomouc 2018).;Lasoles;49.495475;17.126721;site
CzArch_1382;Poz-98508;Poz;3850;40;conv. 14C BP;;;;CZ;Prostějov;Držovice na Moravě;632783;;Pastviska;325;;hrob 6;two burials in one grave upper grave (stratigraphicly younger) dated to proto-únětice culture and lower (stratigh. older) dated to corded warre;;poh;burial;pohřebiště;burial ground;Proto-únětice Culture;en.pun;n;;;;bone / tooth;Homo sapiens;unpublished;Peška J. & Fojtík P. Zajímavý následný pohřeb ze závěru eneolitu v Držovicích na Prostějovsku. in Ročenka 2017 (eds. Kršková M. & Peška J.) 80–101 (Archeologické centrum Olomouc 2018).;Lasoles;49.495475;17.126721;site
CzArch_1383;MAMS-41369;MAMS;4126;24;conv. 14C BP;-15.3;;;CZ;Louny;Blšany u Loun;651745;;;326;;grave 1  skeleton 1;grave;;poh;burial;pohřebiště;burial ground;Globural Amphora Culture;en.kul;n;;;;bone / tooth;Homo sapiens;cranium frg, adult (20-40?)sex: female (based on aDNA) C:N 3.3, C (%) 21.5, Collagen (%) 0.2;Papac L. et al. 2021. Dynamic changes in genomic and social structures in 3rd millennium BCE central Europe Science Advances (accepted).;Lasoles;50.351063;13.852118;site
CzArch_1384;MAMS-41370;MAMS;4141;22;conv. 14C BP;-10.5;;;CZ;Louny;Blšany u Loun;651745;;;326;;grave 1 skeleton 2;grave;;poh;burial;unpublished;unpublished;Globural Amphora Culture;en.kul;n;;;;bone / tooth;Homo sapiens;cranium frg, fetus or newborn sex: female (based on aDNA) C:N 3.2, C (%)  33.7, Collagen (%) 4.1;Papac L. et al. 2021. Dynamic changes in genomic and social structures in 3rd millennium BCE central Europe Science Advances (accepted).;Lasoles;50.351063;13.852118;site
CzArch_1385;MAMS-30775;MAMS;3667;21;conv. 14C BP;-36.3;;;CZ;Praha-východ;Brandýs nad Labem;609048;;Vrábí;195;enclosed early bronze age (BA2) settlement with early únětice culture (BA1) cemetery;grave 63 skeleton 1;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;grave pit with 4 skeletons;;bone / tooth;Homo sapiens;cranium, adultus 1 sex: female?collagen (%) 4.3, older Úněticer culture;Papac L. et al. 2021. Dynamic changes in genomic and social structures in 3rd millennium BCE central Europe Science Advances (accepted).;Lasoles;50.174837;14.646900;site
CzArch_1386;MAMS-19120;MAMS;3461;26;conv. 14C BP;-27.1;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 2;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 3.6 C (%) 56.3 Collagen (%) 7.8;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1387;MAMS-19121;MAMS;3507;26;conv. 14C BP;-25.8;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 2;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;costa C:N 3.6 C (%) 60.7 Collagen (%) 7.1;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1388;MAMS-30469;MAMS;3556;19;conv. 14C BP;-20.9;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 10;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula sin C:N 2.9 C (%) 34.4 Collagen (%) 5;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1389;MAMS-30463;MAMS;3488;24;conv. 14C BP;-26.8;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 11 skeleton A;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 3 C (%) 33.8 Collagen (%) 5.3;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1390;MAMS-30464;MAMS;3508;25;conv. 14C BP;-31.0;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 11 skeleton B;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.9 C (%) 32.7 Collagen (%) 3.9;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1391;MAMS-30462;MAMS;3489;25;conv. 14C BP;-33.3;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 12;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.9 C (%) 31.8 Collagen (%) 7.3;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
